dataset,seed,corruption,severity,alpha,method,backbone,epochs,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
MoteStrain,0,gap,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9936102236421726,1.8761980830670926,0.12380191693290735,0.9483870967741935,0.0,0.48642172523961663,0.2582967442255051
MoteStrain,0,gap,0.2,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9928115015974441,1.865814696485623,0.134185303514377,0.9464285714285714,0.0,0.48642172523961663,0.2582967442255051
MoteStrain,0,noise,0.05,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9968051118210862,1.871405750798722,0.12859424920127796,0.9751552795031055,0.0,0.4976038338658147,0.25910899581048435
MoteStrain,0,noise,0.05,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9976038338658147,1.8889776357827477,0.1110223642172524,0.9784172661870504,0.0,0.4976038338658147,0.25910899581048435
MoteStrain,0,noise,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9976038338658147,1.8889776357827477,0.1110223642172524,0.9784172661870504,0.0,0.4976038338658147,0.25910899581048435
MoteStrain,0,noise,0.05,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9968051118210862,1.8753993610223643,0.12460063897763578,0.9743589743589743,0.0,0.4976038338658147,0.25910899581048435
MoteStrain,0,noise,0.1,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9968051118210862,1.8761980830670926,0.12380191693290735,0.9741935483870968,0.0,0.4960063897763578,0.26156781337703
MoteStrain,0,noise,0.1,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9976038338658147,1.906549520766773,0.09345047923322684,0.9743589743589743,0.0,0.4960063897763578,0.26156781337703
MoteStrain,0,noise,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9976038338658147,1.906549520766773,0.09345047923322684,0.9743589743589743,0.0,0.4960063897763578,0.26156781337703
MoteStrain,0,noise,0.1,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9968051118210862,1.884185303514377,0.11581469648562301,0.9724137931034482,0.0,0.4960063897763578,0.26156781337703
MoteStrain,0,noise,0.2,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9976038338658147,1.9129392971246006,0.08706070287539937,0.9724770642201835,0.0,0.4960063897763578,0.27023691534043875
MoteStrain,0,noise,0.2,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9984025559105432,1.926517571884984,0.07348242811501597,0.9782608695652174,0.0,0.4960063897763578,0.27023691534043875
MoteStrain,0,noise,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9984025559105432,1.926517571884984,0.07348242811501597,0.9782608695652174,0.0,0.4960063897763578,0.27023691534043875
MoteStrain,0,noise,0.2,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9984025559105432,1.9201277955271565,0.07987220447284345,0.98,0.0,0.4960063897763578,0.27023691534043875
MoteStrain,0,drift,0.1,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9976038338658147,1.873003194888179,0.1269968051118211,0.9811320754716981,0.0,0.4952076677316294,0.26201599555464977
MoteStrain,0,drift,0.1,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9976038338658147,1.895367412140575,0.10463258785942492,0.9770992366412213,0.0,0.4952076677316294,0.26201599555464977
MoteStrain,0,drift,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9976038338658147,1.895367412140575,0.10463258785942492,0.9770992366412213,0.0,0.4952076677316294,0.26201599555464977
MoteStrain,0,drift,0.1,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9976038338658147,1.8833865814696487,0.11661341853035144,0.9794520547945206,0.0,0.4952076677316294,0.26201599555464977
MoteStrain,0,drift,0.2,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.994408945686901,1.8706070287539935,0.12939297124600638,0.9567901234567902,0.0,0.5015974440894568,0.2543161009161617
MoteStrain,0,drift,0.2,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9960063897763578,1.8905750798722045,0.10942492012779553,0.9635036496350365,0.0,0.5015974440894568,0.2543161009161617
MoteStrain,0,drift,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9960063897763578,1.8905750798722045,0.10942492012779553,0.9635036496350365,0.0,0.5015974440894568,0.2543161009161617
MoteStrain,0,drift,0.2,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9960063897763578,1.8793929712460065,0.12060702875399361,0.9668874172185431,0.0,0.5015974440894568,0.2543161009161617
MoteStrain,0,drift,0.4,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9936102236421726,1.8586261980830672,0.1413738019169329,0.9548022598870056,0.0,0.5047923322683706,0.24015165798770735
MoteStrain,0,drift,0.4,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9960063897763578,1.876996805111821,0.12300319488817892,0.9675324675324676,0.0,0.5047923322683706,0.24015165798770735
MoteStrain,0,drift,0.4,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9960063897763578,1.876996805111821,0.12300319488817892,0.9675324675324676,0.0,0.5047923322683706,0.24015165798770735
MoteStrain,0,drift,0.4,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9960063897763578,1.8674121405750799,0.13258785942492013,0.9698795180722891,0.0,0.5047923322683706,0.24015165798770735
MoteStrain,1,gap,0.05,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.981629392971246,1.4017571884984026,0.5982428115015974,0.9692923898531375,0.0,0.8682108626198083,0.2943611702979944
MoteStrain,1,gap,0.05,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.981629392971246,1.4017571884984026,0.5982428115015974,0.9692923898531375,0.0,0.8682108626198083,0.2943611702979944
MoteStrain,1,gap,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.981629392971246,1.4017571884984026,0.5982428115015974,0.9692923898531375,0.0,0.8682108626198083,0.2943611702979944
MoteStrain,1,gap,0.05,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.981629392971246,1.4017571884984026,0.5982428115015974,0.9692923898531375,0.0,0.8682108626198083,0.2943611702979944
MoteStrain,1,gap,0.1,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9768370607028753,1.404153354632588,0.5958466453674122,0.9611260053619303,0.0,0.8674121405750799,0.29314599774135186
MoteStrain,1,gap,0.1,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9768370607028753,1.404153354632588,0.5958466453674122,0.9611260053619303,0.0,0.8674121405750799,0.29314599774135186
MoteStrain,1,gap,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9768370607028753,1.404153354632588,0.5958466453674122,0.9611260053619303,0.0,0.8674121405750799,0.29314599774135186
MoteStrain,1,gap,0.1,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9768370607028753,1.404153354632588,0.5958466453674122,0.9611260053619303,0.0,0.8674121405750799,0.29314599774135186
MoteStrain,1,gap,0.2,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.963258785942492,1.4241214057507987,0.5758785942492013,0.9361997226074896,0.0,0.8210862619808307,0.24759831034337368
MoteStrain,1,gap,0.2,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.963258785942492,1.4241214057507987,0.5758785942492013,0.9361997226074896,0.0,0.8210862619808307,0.24759831034337368
MoteStrain,1,gap,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.963258785942492,1.4241214057507987,0.5758785942492013,0.9361997226074896,0.0,0.8210862619808307,0.24759831034337368
MoteStrain,1,gap,0.2,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.963258785942492,1.4241214057507987,0.5758785942492013,0.9361997226074896,0.0,0.8210862619808307,0.24759831034337368
MoteStrain,1,noise,0.05,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9808306709265175,1.4193290734824282,0.5806709265175719,0.9669876203576341,0.0,0.8738019169329073,0.30112354743023656
MoteStrain,1,noise,0.05,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9808306709265175,1.4193290734824282,0.5806709265175719,0.9669876203576341,0.0,0.8738019169329073,0.30112354743023656
MoteStrain,1,noise,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9808306709265175,1.4193290734824282,0.5806709265175719,0.9669876203576341,0.0,0.8738019169329073,0.30112354743023656
MoteStrain,1,noise,0.05,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9808306709265175,1.4185303514376997,0.5814696485623003,0.967032967032967,0.0,0.8738019169329073,0.30112354743023656
MoteStrain,1,noise,0.1,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9848242811501597,1.426517571884984,0.5734824281150159,0.9735376044568245,0.0,0.8698083067092651,0.2977192800837203
MoteStrain,1,noise,0.1,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9848242811501597,1.426517571884984,0.5734824281150159,0.9735376044568245,0.0,0.8698083067092651,0.2977192800837203
MoteStrain,1,noise,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9848242811501597,1.426517571884984,0.5734824281150159,0.9735376044568245,0.0,0.8698083067092651,0.2977192800837203
MoteStrain,1,noise,0.1,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9840255591054313,1.4241214057507987,0.5758785942492013,0.9722607489597781,0.0,0.8698083067092651,0.2977192800837203
MoteStrain,1,noise,0.2,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9840255591054313,1.4512779552715656,0.5487220447284346,0.9708879184861717,0.0,0.8634185303514377,0.29458928927065087
MoteStrain,1,noise,0.2,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9840255591054313,1.4512779552715656,0.5487220447284346,0.9708879184861717,0.0,0.8634185303514377,0.29458928927065087
MoteStrain,1,noise,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9840255591054313,1.4512779552715656,0.5487220447284346,0.9708879184861717,0.0,0.8634185303514377,0.29458928927065087
MoteStrain,1,noise,0.2,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9840255591054313,1.4512779552715656,0.5487220447284346,0.9708879184861717,0.0,0.8634185303514377,0.29458928927065087
MoteStrain,1,drift,0.1,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9800319488817891,1.406549520766773,0.5934504792332268,0.9663526244952894,0.0,0.8722044728434505,0.29889254172008256
MoteStrain,1,drift,0.1,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9800319488817891,1.406549520766773,0.5934504792332268,0.9663526244952894,0.0,0.8722044728434505,0.29889254172008256
MoteStrain,1,drift,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9800319488817891,1.406549520766773,0.5934504792332268,0.9663526244952894,0.0,0.8722044728434505,0.29889254172008256
MoteStrain,1,drift,0.1,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9800319488817891,1.4057507987220448,0.5942492012779552,0.9663978494623656,0.0,0.8722044728434505,0.29889254172008256
MoteStrain,1,drift,0.2,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9768370607028753,1.3913738019169328,0.6086261980830671,0.9619422572178478,0.0,0.8674121405750799,0.2917506517693639
MoteStrain,1,drift,0.2,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9768370607028753,1.3913738019169328,0.6086261980830671,0.9619422572178478,0.0,0.8674121405750799,0.2917506517693639
MoteStrain,1,drift,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9768370607028753,1.3913738019169328,0.6086261980830671,0.9619422572178478,0.0,0.8674121405750799,0.2917506517693639
MoteStrain,1,drift,0.2,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9768370607028753,1.3905750798722045,0.6094249201277955,0.9619921363040629,0.0,0.8674121405750799,0.2917506517693639
MoteStrain,1,drift,0.4,0.05,clean_split_cp,fcn,20,13,7,70,1252,2,0.9544728434504792,1.373003194888179,0.6269968051118211,0.9273885350318471,0.0,0.8282747603833865,0.2483474705546809
MoteStrain,1,drift,0.4,0.05,aug_split_cp,fcn,20,13,7,70,1252,2,0.9544728434504792,1.373003194888179,0.6269968051118211,0.9273885350318471,0.0,0.8282747603833865,0.2483474705546809
MoteStrain,1,drift,0.4,0.05,fast_cp_mixed_confidence_only,fcn,20,13,7,70,1252,2,0.9544728434504792,1.373003194888179,0.6269968051118211,0.9273885350318471,0.0,0.8282747603833865,0.2483474705546809
MoteStrain,1,drift,0.4,0.05,fast_cp_mixed,fcn,20,13,7,70,1252,2,0.9544728434504792,1.373003194888179,0.6269968051118211,0.9273885350318471,0.0,0.8282747603833865,0.2483474705546809
Beef,0,gap,0.05,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,4.633333333333334,0.0,0.0,0.0,0.2,0.11237605214118956
Beef,0,gap,0.05,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.733333333333333,0.0,0.0,0.0,0.2,0.11237605214118956
Beef,0,gap,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,1.0,4.8,0.0,0.0,0.0,0.2,0.11237605214118956
Beef,0,gap,0.05,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,4.666666666666667,0.0,0.0,0.0,0.2,0.11237605214118956
Beef,0,gap,0.1,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,4.566666666666666,0.0,0.0,0.0,0.2,0.11330999732017516
Beef,0,gap,0.1,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.7,0.0,0.0,0.0,0.2,0.11330999732017516
Beef,0,gap,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,1.0,4.733333333333333,0.0,0.0,0.0,0.2,0.11330999732017516
Beef,0,gap,0.1,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,4.6,0.0,0.0,0.0,0.2,0.11330999732017516
Beef,0,gap,0.2,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,4.5,0.0,0.0,0.0,0.2,0.11425854563713073
Beef,0,gap,0.2,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.633333333333334,0.0,0.0,0.0,0.2,0.11425854563713073
Beef,0,gap,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9666666666666667,4.566666666666666,0.0,0.0,0.0,0.2,0.11425854563713073
Beef,0,gap,0.2,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,4.5,0.0,0.0,0.0,0.2,0.11425854563713073
Beef,0,noise,0.05,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,4.666666666666667,0.0,0.0,0.0,0.2,0.11123837828636168
Beef,0,noise,0.05,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.766666666666667,0.0,0.0,0.0,0.2,0.11123837828636168
Beef,0,noise,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,1.0,4.8,0.0,0.0,0.0,0.2,0.11123837828636168
Beef,0,noise,0.05,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,4.666666666666667,0.0,0.0,0.0,0.2,0.11123837828636168
Beef,0,noise,0.1,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,4.733333333333333,0.0,0.0,0.0,0.2,0.10907315015792846
Beef,0,noise,0.1,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.8,0.0,0.0,0.0,0.2,0.10907315015792846
Beef,0,noise,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,1.0,4.766666666666667,0.0,0.0,0.0,0.2,0.10907315015792846
Beef,0,noise,0.1,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,4.733333333333333,0.0,0.0,0.0,0.2,0.10907315015792846
Beef,0,noise,0.2,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,4.933333333333334,0.0,0.0,0.0,0.2,0.10022242665290831
Beef,0,noise,0.2,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.966666666666667,0.0,0.0,0.0,0.2,0.10022242665290831
Beef,0,noise,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,1.0,4.8,0.0,0.0,0.0,0.2,0.10022242665290831
Beef,0,noise,0.2,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,4.9,0.0,0.0,0.0,0.2,0.10022242665290831
Beef,0,drift,0.1,0.05,clean_split_cp,fcn,20,19,11,110,30,5,0.9666666666666667,4.533333333333333,0.0,0.0,0.0,0.2,0.11188362836837767
Beef,0,drift,0.1,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.7,0.0,0.0,0.0,0.2,0.11188362836837767
Beef,0,drift,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9666666666666667,4.7,0.0,0.0,0.0,0.2,0.11188362836837767
Beef,0,drift,0.1,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,0.9666666666666667,4.566666666666666,0.0,0.0,0.0,0.2,0.11188362836837767
Beef,0,drift,0.2,0.05,clean_split_cp,fcn,20,19,11,110,30,5,0.9666666666666667,4.566666666666666,0.0,0.0,0.0,0.2,0.10837833881378173
Beef,0,drift,0.2,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.8,0.0,0.0,0.0,0.2,0.10837833881378173
Beef,0,drift,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9666666666666667,4.633333333333334,0.0,0.0,0.0,0.2,0.10837833881378173
Beef,0,drift,0.2,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,0.9666666666666667,4.566666666666666,0.0,0.0,0.0,0.2,0.10837833881378173
Beef,0,drift,0.4,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,4.5,0.0,0.0,0.0,0.2,0.13415476282437644
Beef,0,drift,0.4,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.533333333333333,0.0,0.0,0.0,0.2,0.13415476282437644
Beef,0,drift,0.4,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,1.0,4.5,0.0,0.0,0.0,0.2,0.13415476282437644
Beef,0,drift,0.4,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,4.5,0.0,0.0,0.0,0.2,0.13415476282437644
Beef,1,gap,0.05,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.07913528780142465
Beef,1,gap,0.05,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.07913528780142465
Beef,1,gap,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9333333333333333,4.733333333333333,0.0,0.0,0.0,0.26666666666666666,0.07913528780142465
Beef,1,gap,0.05,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.07913528780142465
Beef,1,gap,0.1,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.02997453610102335
Beef,1,gap,0.1,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.02997453610102335
Beef,1,gap,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9333333333333333,4.833333333333333,0.0,0.0,0.0,0.26666666666666666,0.02997453610102335
Beef,1,gap,0.1,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.02997453610102335
Beef,1,gap,0.2,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,4.966666666666667,0.0,0.0,0.0,0.26666666666666666,0.06396802067756652
Beef,1,gap,0.2,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,4.966666666666667,0.0,0.0,0.0,0.26666666666666666,0.06396802067756652
Beef,1,gap,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9666666666666667,4.766666666666667,0.0,0.0,0.0,0.26666666666666666,0.06396802067756652
Beef,1,gap,0.2,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,4.966666666666667,0.0,0.0,0.0,0.26666666666666666,0.06396802067756652
Beef,1,noise,0.05,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.09688404798507691
Beef,1,noise,0.05,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.09688404798507691
Beef,1,noise,0.05,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9333333333333333,4.766666666666667,0.0,0.0,0.0,0.26666666666666666,0.09688404798507691
Beef,1,noise,0.05,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.09688404798507691
Beef,1,noise,0.1,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.0968501110871633
Beef,1,noise,0.1,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.0968501110871633
Beef,1,noise,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9333333333333333,4.733333333333333,0.0,0.0,0.0,0.26666666666666666,0.0968501110871633
Beef,1,noise,0.1,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.0968501110871633
Beef,1,noise,0.2,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.04837069511413575
Beef,1,noise,0.2,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.04837069511413575
Beef,1,noise,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9333333333333333,4.733333333333333,0.0,0.0,0.0,0.26666666666666666,0.04837069511413575
Beef,1,noise,0.2,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.04837069511413575
Beef,1,drift,0.1,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.09685758749643962
Beef,1,drift,0.1,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.09685758749643962
Beef,1,drift,0.1,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9333333333333333,4.733333333333333,0.0,0.0,0.0,0.26666666666666666,0.09685758749643962
Beef,1,drift,0.1,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.26666666666666666,0.09685758749643962
Beef,1,drift,0.2,0.05,clean_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.23333333333333334,0.08128287096818289
Beef,1,drift,0.2,0.05,aug_split_cp,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.23333333333333334,0.08128287096818289
Beef,1,drift,0.2,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.9333333333333333,4.8,0.0,0.0,0.0,0.23333333333333334,0.08128287096818289
Beef,1,drift,0.2,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,1.0,5.0,0.0,0.0,0.0,0.23333333333333334,0.08128287096818289
Beef,1,drift,0.4,0.05,clean_split_cp,fcn,20,19,11,110,30,5,0.9666666666666667,4.966666666666667,0.0,0.0,0.0,0.23333333333333334,0.042840484778086343
Beef,1,drift,0.4,0.05,aug_split_cp,fcn,20,19,11,110,30,5,0.9666666666666667,4.966666666666667,0.0,0.0,0.0,0.23333333333333334,0.042840484778086343
Beef,1,drift,0.4,0.05,fast_cp_mixed_confidence_only,fcn,20,19,11,110,30,5,0.8666666666666667,4.7,0.0,0.0,0.0,0.23333333333333334,0.042840484778086343
Beef,1,drift,0.4,0.05,fast_cp_mixed,fcn,20,19,11,110,30,5,0.9666666666666667,4.966666666666667,0.0,0.0,0.0,0.23333333333333334,0.042840484778086343
