dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
BME,0,noise,0.1,0.05,raps_aug_cp,19,11,110,150,3,0.98,2.94,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.05,mondrian_corruption_cp,19,11,110,150,3,1.0,2.986666666666667,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.05,label_smooth_aug_cp,19,11,110,150,3,0.96,2.3133333333333335,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.05,confidence_weighted_cp,19,11,110,150,3,0.9466666666666667,2.2933333333333334,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.05,fast_cp,19,11,110,150,3,0.9466666666666667,2.2933333333333334,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.05,fast_cp_mixed_0.35,19,11,110,150,3,0.9466666666666667,2.2933333333333334,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.05,fast_cp_mixed_1,19,11,110,150,3,0.96,2.3133333333333335,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,clean_split_cp,19,11,110,150,3,0.6533333333333333,1.3333333333333333,0.6666666666666666,0.49,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,aug_split_cp,19,11,110,150,3,0.74,2.0733333333333333,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,aps_aug_cp,19,11,110,150,3,0.98,2.94,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,raps_aug_cp,19,11,110,150,3,0.98,2.94,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,mondrian_corruption_cp,19,11,110,150,3,1.0,2.6,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,label_smooth_aug_cp,19,11,110,150,3,0.74,2.0733333333333333,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,confidence_weighted_cp,19,11,110,150,3,0.7133333333333334,2.0533333333333332,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,fast_cp,19,11,110,150,3,0.7133333333333334,2.0533333333333332,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,fast_cp_mixed_0.35,19,11,110,150,3,0.72,2.06,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
BME,0,noise,0.1,0.1,fast_cp_mixed_1,19,11,110,150,3,0.74,2.0733333333333333,0.0,0.0,0.0,0.5133333333333333,0.1343856107204486
