dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_channels,series_length,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
NATOPS,2,gap,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9388888888888889,1.9055555555555554,0.49444444444444446,0.9775280898876404,0.0,0.8055555555555556,0.1227572015785481
NATOPS,2,gap,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9555555555555556,2.411111111111111,0.3388888888888889,0.9672131147540983,0.0,0.8055555555555556,0.1227572015785481
NATOPS,2,gap,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9555555555555556,2.3222222222222224,0.38333333333333336,0.9710144927536232,0.0,0.8055555555555556,0.1227572015785481
NATOPS,2,gap,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9555555555555556,2.261111111111111,0.4666666666666667,0.9761904761904762,0.0,0.8055555555555556,0.1227572015785481
NATOPS,2,gap,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9555555555555556,2.3555555555555556,0.35,0.9682539682539683,0.0,0.8055555555555556,0.1227572015785481
NATOPS,2,gap,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9555555555555556,2.2944444444444443,0.3888888888888889,0.9714285714285714,0.0,0.8055555555555556,0.1227572015785481
NATOPS,2,gap,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9,2.1055555555555556,0.4222222222222222,0.9473684210526315,0.0,0.7222222222222222,0.15662935556532534
NATOPS,2,gap,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9111111111111111,2.611111111111111,0.3055555555555556,0.9636363636363636,0.0,0.7222222222222222,0.15662935556532534
NATOPS,2,gap,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9111111111111111,2.522222222222222,0.32222222222222224,0.9655172413793104,0.0,0.7222222222222222,0.15662935556532534
NATOPS,2,gap,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9,2.4722222222222223,0.39444444444444443,0.9577464788732394,0.0,0.7222222222222222,0.15662935556532534
NATOPS,2,gap,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9111111111111111,2.5555555555555554,0.31666666666666665,0.9649122807017544,0.0,0.7222222222222222,0.15662935556532534
NATOPS,2,gap,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9111111111111111,2.522222222222222,0.3277777777777778,0.9661016949152542,0.0,0.7222222222222222,0.15662935556532534
NATOPS,2,noise,0.05,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9722222222222222,1.711111111111111,0.5277777777777778,0.9578947368421052,0.0,0.8222222222222222,0.08633353480403816
NATOPS,2,noise,0.05,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9777777777777777,2.138888888888889,0.39444444444444443,0.9859154929577465,0.0,0.8222222222222222,0.08633353480403816
NATOPS,2,noise,0.05,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9777777777777777,2.0444444444444443,0.43333333333333335,0.9743589743589743,0.0,0.8222222222222222,0.08633353480403816
NATOPS,2,noise,0.05,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9722222222222222,2.0444444444444443,0.5,0.9555555555555556,0.0,0.8222222222222222,0.08633353480403816
NATOPS,2,noise,0.05,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9777777777777777,2.1055555555555556,0.40555555555555556,0.9726027397260274,0.0,0.8222222222222222,0.08633353480403816
NATOPS,2,noise,0.05,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9777777777777777,2.05,0.43333333333333335,0.9743589743589743,0.0,0.8222222222222222,0.08633353480403816
NATOPS,2,noise,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9611111111111111,1.8222222222222222,0.5277777777777778,0.9578947368421052,0.0,0.8222222222222222,0.1028168406022272
NATOPS,2,noise,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9722222222222222,2.2222222222222223,0.40555555555555556,0.9863013698630136,0.0,0.8222222222222222,0.1028168406022272
NATOPS,2,noise,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9666666666666667,2.1555555555555554,0.4222222222222222,0.9736842105263158,0.0,0.8222222222222222,0.1028168406022272
NATOPS,2,noise,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9666666666666667,2.1444444444444444,0.5055555555555555,0.9560439560439561,0.0,0.8222222222222222,0.1028168406022272
NATOPS,2,noise,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9666666666666667,2.1777777777777776,0.4111111111111111,0.972972972972973,0.0,0.8222222222222222,0.1028168406022272
NATOPS,2,noise,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9666666666666667,2.1555555555555554,0.42777777777777776,0.974025974025974,0.0,0.8222222222222222,0.1028168406022272
NATOPS,2,noise,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9333333333333333,1.9666666666666666,0.5333333333333333,0.9375,0.0,0.8166666666666667,0.09112376736984243
NATOPS,2,noise,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.95,2.45,0.39444444444444443,0.971830985915493,0.0,0.8166666666666667,0.09112376736984243
NATOPS,2,noise,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9444444444444444,2.3222222222222224,0.43333333333333335,0.9743589743589743,0.0,0.8166666666666667,0.09112376736984243
NATOPS,2,noise,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9444444444444444,2.311111111111111,0.5111111111111111,0.9456521739130435,0.0,0.8166666666666667,0.09112376736984243
NATOPS,2,noise,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9444444444444444,2.388888888888889,0.4111111111111111,0.972972972972973,0.0,0.8166666666666667,0.09112376736984243
NATOPS,2,noise,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9444444444444444,2.338888888888889,0.4388888888888889,0.9746835443037974,0.0,0.8166666666666667,0.09112376736984243
NATOPS,2,drift,0.1,0.05,clean_split_cp,117,63,630,180,24,51,6,0.95,1.6388888888888888,0.5888888888888889,0.9339622641509434,0.0,0.8444444444444444,0.08838356876299149
NATOPS,2,drift,0.1,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9666666666666667,2.0555555555555554,0.43333333333333335,0.9487179487179487,0.0,0.8444444444444444,0.08838356876299149
NATOPS,2,drift,0.1,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9666666666666667,1.961111111111111,0.46111111111111114,0.9397590361445783,0.0,0.8444444444444444,0.08838356876299149
NATOPS,2,drift,0.1,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9555555555555556,1.8833333333333333,0.5666666666666667,0.9313725490196079,0.0,0.8444444444444444,0.08838356876299149
NATOPS,2,drift,0.1,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9611111111111111,2.011111111111111,0.45555555555555555,0.926829268292683,0.0,0.8444444444444444,0.08838356876299149
NATOPS,2,drift,0.1,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9611111111111111,1.9333333333333333,0.48333333333333334,0.9310344827586207,0.0,0.8444444444444444,0.08838356876299149
NATOPS,2,drift,0.2,0.05,clean_split_cp,117,63,630,180,24,51,6,0.9055555555555556,1.6444444444444444,0.6111111111111112,0.9,0.0,0.7944444444444444,0.10616639405839226
NATOPS,2,drift,0.2,0.05,aug_split_cp,117,63,630,180,24,51,6,0.9277777777777778,2.0166666666666666,0.45,0.9629629629629629,0.0,0.7944444444444444,0.10616639405839226
NATOPS,2,drift,0.2,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.9166666666666666,1.9222222222222223,0.4777777777777778,0.9302325581395349,0.0,0.7944444444444444,0.10616639405839226
NATOPS,2,drift,0.2,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.9166666666666666,1.8611111111111112,0.5777777777777777,0.9134615384615384,0.0,0.7944444444444444,0.10616639405839226
NATOPS,2,drift,0.2,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.9166666666666666,1.95,0.4666666666666667,0.9404761904761905,0.0,0.7944444444444444,0.10616639405839226
NATOPS,2,drift,0.2,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.9166666666666666,1.9222222222222223,0.48333333333333334,0.9310344827586207,0.0,0.7944444444444444,0.10616639405839226
NATOPS,2,drift,0.4,0.05,clean_split_cp,117,63,630,180,24,51,6,0.85,1.7333333333333334,0.5222222222222223,0.851063829787234,0.0,0.7333333333333333,0.16030779473775414
NATOPS,2,drift,0.4,0.05,aug_split_cp,117,63,630,180,24,51,6,0.8944444444444445,2.1444444444444444,0.3888888888888889,0.8857142857142857,0.0,0.7333333333333333,0.16030779473775414
NATOPS,2,drift,0.4,0.05,fast_cp_mixed_input_only,117,63,630,180,24,51,6,0.8888888888888888,2.033333333333333,0.43333333333333335,0.8846153846153846,0.0,0.7333333333333333,0.16030779473775414
NATOPS,2,drift,0.4,0.05,fast_cp_mixed_confidence_only,117,63,630,180,24,51,6,0.8722222222222222,2.0277777777777777,0.49444444444444446,0.8539325842696629,0.0,0.7333333333333333,0.16030779473775414
NATOPS,2,drift,0.4,0.05,fast_cp_mixed_random_fingerprint,117,63,630,180,24,51,6,0.8888888888888888,2.077777777777778,0.40555555555555556,0.8767123287671232,0.0,0.7333333333333333,0.16030779473775414
NATOPS,2,drift,0.4,0.05,fast_cp_mixed,117,63,630,180,24,51,6,0.8833333333333333,2.033333333333333,0.4444444444444444,0.875,0.0,0.7333333333333333,0.16030779473775414
