dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
GunPoint,0,noise,0.05,0.1,fast_cp,32,18,180,150,2,0.9533333333333334,1.1133333333333333,0.8866666666666667,0.9473684210526315,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.05,0.05,clean_split_cp,32,18,180,150,2,0.9733333333333334,1.16,0.84,0.9682539682539683,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.05,0.05,aug_split_cp,32,18,180,150,2,0.9866666666666667,1.2533333333333334,0.7466666666666667,0.9821428571428571,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.05,0.05,label_smooth_aug_cp,32,18,180,150,2,0.9866666666666667,1.2533333333333334,0.7466666666666667,0.9821428571428571,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.05,0.05,confidence_weighted_cp,32,18,180,150,2,0.9866666666666667,1.28,0.72,0.9814814814814815,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.05,0.05,fast_cp,32,18,180,150,2,0.98,1.2266666666666666,0.7733333333333333,0.9741379310344828,0.0,0.92,0.044923803609634654
GunPoint,0,noise,0.1,0.1,clean_split_cp,32,18,180,150,2,0.94,1.1866666666666668,0.8133333333333334,0.9262295081967213,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.1,aug_split_cp,32,18,180,150,2,0.9133333333333333,1.1066666666666667,0.8933333333333333,0.9029850746268657,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.1,label_smooth_aug_cp,32,18,180,150,2,0.9133333333333333,1.1066666666666667,0.8933333333333333,0.9029850746268657,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.1,confidence_weighted_cp,32,18,180,150,2,0.9666666666666667,1.2333333333333334,0.7666666666666667,0.9565217391304348,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.1,fast_cp,32,18,180,150,2,0.9133333333333333,1.1066666666666667,0.8933333333333333,0.9029850746268657,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.05,clean_split_cp,32,18,180,150,2,0.94,1.1866666666666668,0.8133333333333334,0.9262295081967213,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.05,aug_split_cp,32,18,180,150,2,0.98,1.3133333333333332,0.6866666666666666,0.970873786407767,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.05,label_smooth_aug_cp,32,18,180,150,2,0.98,1.3133333333333332,0.6866666666666666,0.970873786407767,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.05,confidence_weighted_cp,32,18,180,150,2,0.98,1.3266666666666667,0.6733333333333333,0.9702970297029703,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.1,0.05,fast_cp,32,18,180,150,2,0.98,1.28,0.72,0.9722222222222222,0.0,0.8733333333333333,0.04998131832532636
GunPoint,0,noise,0.2,0.1,clean_split_cp,32,18,180,150,2,0.84,1.2266666666666666,0.7733333333333333,0.7931034482758621,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.1,aug_split_cp,32,18,180,150,2,0.8,1.14,0.86,0.7674418604651163,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.1,label_smooth_aug_cp,32,18,180,150,2,0.8,1.14,0.86,0.7674418604651163,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.1,confidence_weighted_cp,32,18,180,150,2,0.8466666666666667,1.26,0.74,0.7927927927927928,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.1,fast_cp,32,18,180,150,2,0.84,1.2133333333333334,0.7866666666666666,0.7966101694915254,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.05,clean_split_cp,32,18,180,150,2,0.84,1.2266666666666666,0.7733333333333333,0.7931034482758621,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.05,aug_split_cp,32,18,180,150,2,0.8666666666666667,1.3066666666666666,0.6933333333333334,0.8076923076923077,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.05,label_smooth_aug_cp,32,18,180,150,2,0.8666666666666667,1.3066666666666666,0.6933333333333334,0.8076923076923077,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.05,confidence_weighted_cp,32,18,180,150,2,0.8866666666666667,1.36,0.64,0.8229166666666666,0.0,0.72,0.16555574398662432
GunPoint,0,noise,0.2,0.05,fast_cp,32,18,180,150,2,0.9066666666666666,1.38,0.62,0.8494623655913979,0.0,0.72,0.16555574398662432
GunPoint,0,drift,0.1,0.1,clean_split_cp,32,18,180,150,2,0.96,1.1466666666666667,0.8533333333333334,0.953125,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.1,aug_split_cp,32,18,180,150,2,0.96,1.0866666666666667,0.9133333333333333,0.9562043795620438,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.1,label_smooth_aug_cp,32,18,180,150,2,0.96,1.0866666666666667,0.9133333333333333,0.9562043795620438,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.1,confidence_weighted_cp,32,18,180,150,2,0.9733333333333334,1.2,0.8,0.9666666666666667,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.1,fast_cp,32,18,180,150,2,0.96,1.0866666666666667,0.9133333333333333,0.9562043795620438,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.05,clean_split_cp,32,18,180,150,2,0.96,1.1466666666666667,0.8533333333333334,0.953125,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.05,aug_split_cp,32,18,180,150,2,0.9866666666666667,1.2466666666666666,0.7533333333333333,0.9823008849557522,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.05,label_smooth_aug_cp,32,18,180,150,2,0.9866666666666667,1.2466666666666666,0.7533333333333333,0.9823008849557522,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.05,confidence_weighted_cp,32,18,180,150,2,0.9866666666666667,1.28,0.72,0.9814814814814815,0.0,0.9266666666666666,0.03986903627862326
GunPoint,0,drift,0.1,0.05,fast_cp,32,18,180,150,2,0.98,1.22,0.78,0.9743589743589743,0.0,0.9266666666666666,0.03986903627862326
